1770585300000,105305000,105350000,105350000,105251000,0.99463623
1770585600000,105351000,105410000,105430000,105223000,1.56899797
1770585900000,105420000,105210000,105420000,105199000,4.45057576
1770586200000,105210000,105096000,105250000,105045000,4.87837256
1770586500000,105096000,104928000,105126000,104800000,3.21556426
1770586800000,104928000,104998000,105017000,104898000,2.24263355
1770587100000,104998000,104976000,105139000,104971000,2.70069011
1770587400000,104976000,104800000,104976000,104679000,3.08440767
1770587700000,104815000,104855000,104910000,104724000,2.20906048
1770588000000,104855000,104904000,104915000,104842000,0.83876511
1770588300000,104904000,104912000,105029000,104900000,2.82343084
1770588600000,104912000,105021000,105097000,104906000,1.644207
1770588900000,105066000,105220000,105236000,105002000,4.7494071
